2020-04-03,77.7325,85.7389,1
2020-04-04,77.7325,85.7389,1
2020-04-05,77.7325,85.7389,1
2020-04-06,77.7325,85.7389,1
2020-04-07,76.4074,82.6346,1
2020-04-08,75.4550,82.0120,1
2020-04-09,75.7499,82.2341,1
2020-04-10,74.6050,81.0882,1
2020-04-11,73.7515,80.7358,1
2020-04-12,73.7515,80.7358,1
2020-04-13,73.7515,80.7358,1
2020-04-14,73.5245,80.5387,1
2020-04-15,73.3150,80.1186,1
2020-04-16,73.7145,80.6731,1
2020-04-17,74.7119,81.2791,1
2020-04-18,73.9441,80.1110,1
2020-04-19,73.9441,80.1110,1
2020-04-20,73.9441,80.1110,1
2020-04-21,74.6657,81.1019,1
2020-04-22,76.2562,82.6160,1
2020-04-23,77.0416,83.6826,1
2020-04-24,75.1290,81.1468,1
2020-04-25,74.7163,80.2528,1
2020-04-26,74.7163,80.2528,1
2020-04-27,74.7163,80.2528,1
2020-04-28,74.4960,80.7611,1
2020-04-29,74.5706,80.7749,1
2020-04-30,73.6894,80.0488,1
2020-05-01,72.7263,79.1189,1
2020-05-02,72.7263,79.1189,1
2020-05-03,72.7263,79.1189,1
2020-05-04,72.7263,79.1189,1
2020-05-05,72.7263,79.1189,1
2020-05-06,72.7263,79.1189,1
2020-05-07,73.9719,80.0598,1
2020-05-08,74.1169,80.0611,1
2020-05-09,73.8725,80.0039,1
2020-05-10,73.8725,80.0039,1
2020-05-11,73.8725,80.0039,1
2020-05-12,73.8725,80.0039,1
2020-05-13,73.4326,79.4394,1
2020-05-14,73.5819,79.7775,1
2020-05-15,73.9298,79.9033,1
2020-05-16,73.2056,79.1279,1
2020-05-17,73.2056,79.1279,1
2020-05-18,73.2056,79.1279,1
2020-05-19,72.9798,78.9422,1
2020-05-20,72.3918,79.1677,1
2020-05-21,72.3381,79.1813,1
2020-05-22,70.9240,77.7965,1
2020-05-23,71.8804,78.4431,1
2020-05-24,71.8804,78.4431,1
2020-05-25,71.8804,78.4431,1
2020-05-26,71.5962,77.8823,1
2020-05-27,71.1408,77.7854,1
2020-05-28,71.0635,77.9069,1
2020-05-29,71.1012,78.2611,1
